timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727244559024,374,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271-1,200,OK,TC_AddToCart 1-3,text,true,,2758,851,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271&dcc=t,362,0,0
1727244556657,2748,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271,200,OK,TC_AddToCart 1-5,text,true,,3687,1655,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271&dcc=t,2387,0,2012
1727244556657,2387,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271-0,302,Found,TC_AddToCart 1-5,,true,,929,804,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271,2387,0,2012
1727244559044,361,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271-1,200,OK,TC_AddToCart 1-5,text,true,,2758,851,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271&dcc=t,359,0,0
1727244556699,2712,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271,200,OK,TC_AddToCart 1-9,text,true,,3687,1655,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271&dcc=t,2363,0,1970
1727244556699,2363,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271-0,302,Found,TC_AddToCart 1-9,,true,,929,804,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271,2363,0,1970
1727244559062,349,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271-1,200,OK,TC_AddToCart 1-9,text,true,,2758,851,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271&dcc=t,349,0,0
1727244557868,1543,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271,200,OK,TC_AddToCart 1-20,text,true,,3687,1655,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271&dcc=t,1194,0,813
1727244557868,1194,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271-0,302,Found,TC_AddToCart 1-20,,true,,929,804,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271,1194,0,813
1727244559062,349,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271-1,200,OK,TC_AddToCart 1-20,text,true,,2758,851,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271&dcc=t,349,0,0
